resample,threshold,oob_cpwer,oob_compute,n_oob,n_escalated_oob,oob_fraction,escalation_fraction_oob
9465,0.01,0.707651,1.356693,30,25,0.38961,0.833333
9466,0.01,0.75813,1.374527,32,28,0.415584,0.875
9467,0.01,0.807728,1.324266,33,25,0.428571,0.757576
9468,0.01,0.680654,1.36218,26,22,0.337662,0.846154
9469,0.01,0.705819,1.347775,32,26,0.415584,0.8125
9470,0.01,0.759068,1.368992,29,25,0.376623,0.862069
9471,0.01,0.738105,1.361151,32,27,0.415584,0.84375
9472,0.01,0.842005,1.356693,30,25,0.38961,0.833333
9473,0.01,0.853221,1.291839,22,15,0.285714,0.681818
9474,0.01,0.761196,1.342425,30,24,0.38961,0.8
9475,0.01,0.745278,1.364619,27,23,0.350649,0.851852
9476,0.01,0.802247,1.350207,33,27,0.428571,0.818182
9477,0.01,0.798872,1.382171,28,25,0.363636,0.892857
9478,0.01,0.718019,1.308182,25,18,0.324675,0.72
9479,0.01,0.819306,1.348766,27,22,0.350649,0.814815
9480,0.01,0.817666,1.344803,36,29,0.467532,0.805556
9481,0.01,0.80057,1.376667,25,22,0.324675,0.88
9482,0.01,0.818267,1.342425,30,24,0.38961,0.8
9483,0.01,0.761102,1.374527,24,21,0.311688,0.875
9484,0.01,0.772165,1.366884,28,24,0.363636,0.857143
9485,0.01,0.753569,1.363178,33,28,0.428571,0.848485
9486,0.01,0.743809,1.345717,26,21,0.337662,0.807692
9487,0.01,0.786159,1.331379,31,24,0.402597,0.774194
9488,0.01,0.786081,1.37096,30,26,0.38961,0.866667
9489,0.01,0.682332,1.374527,32,28,0.415584,0.875
9490,0.01,0.701303,1.354233,29,24,0.376623,0.827586
9491,0.01,0.786037,1.372801,31,27,0.402597,0.870968
9492,0.01,0.689732,1.385228,30,27,0.38961,0.9
9493,0.01,0.814658,1.356693,30,25,0.38961,0.833333
9494,0.01,0.750502,1.354233,29,24,0.376623,0.827586
9495,0.01,0.813274,1.339473,29,23,0.376623,0.793103
9496,0.01,0.824485,1.33631,28,22,0.363636,0.785714
9497,0.01,0.86586,1.36218,26,22,0.337662,0.846154
9498,0.01,0.725509,1.348766,27,22,0.350649,0.814815
9499,0.01,0.842923,1.347775,32,26,0.415584,0.8125
9500,0.01,0.730042,1.36218,26,22,0.337662,0.846154
9501,0.01,0.700797,1.342425,25,20,0.324675,0.8
9502,0.01,0.750609,1.348766,27,22,0.350649,0.814815
9503,0.01,0.75193,1.348766,27,22,0.350649,0.814815
9504,0.01,0.819434,1.321023,28,21,0.363636,0.75
9505,0.01,0.825401,1.342425,30,24,0.38961,0.8
9506,0.01,0.868092,1.380472,27,24,0.350649,0.888889
9507,0.01,0.7958,1.337237,33,26,0.428571,0.787879
9508,0.01,0.723399,1.368992,29,25,0.376623,0.862069
9509,0.01,0.769752,1.321023,28,21,0.363636,0.75
9510,0.01,0.749288,1.348766,27,22,0.350649,0.814815
9511,0.01,0.777758,1.37096,30,26,0.38961,0.866667
9512,0.01,0.827729,1.359546,25,21,0.324675,0.84
9513,0.01,0.765886,1.33631,28,22,0.363636,0.785714
9514,0.01,0.685305,1.374527,24,21,0.311688,0.875
9515,0.01,0.792321,1.354233,29,24,0.376623,0.827586
9516,0.01,0.76668,1.303764,31,22,0.402597,0.709677
9517,0.01,0.728458,1.356693,24,20,0.311688,0.833333
9518,0.01,0.767099,1.356693,30,25,0.38961,0.833333
9519,0.01,0.782356,1.366884,28,24,0.363636,0.857143
9520,0.01,0.771102,1.395106,26,24,0.337662,0.923077
9521,0.01,0.779763,1.382171,28,25,0.363636,0.892857
9522,0.01,0.78485,1.385228,30,27,0.38961,0.9
9523,0.01,0.654831,1.412744,28,27,0.363636,0.964286
9524,0.01,0.809541,1.354233,29,24,0.376623,0.827586
9525,0.01,0.805807,1.368992,29,25,0.376623,0.862069
9526,0.01,0.813427,1.37096,30,26,0.38961,0.866667
9527,0.01,0.734913,1.385228,30,27,0.38961,0.9
9528,0.01,0.755649,1.351597,28,23,0.363636,0.821429
9529,0.01,0.726164,1.386609,31,28,0.402597,0.903226
9530,0.01,0.78719,1.347775,32,26,0.415584,0.8125
9531,0.01,0.844067,1.324713,29,22,0.376623,0.758621
9532,0.01,0.844453,1.332913,27,21,0.350649,0.777778
9533,0.01,0.768407,1.378643,26,23,0.337662,0.884615
9534,0.01,0.830819,1.294271,32,22,0.415584,0.6875
9535,0.01,0.792645,1.387903,32,29,0.415584,0.90625
9536,0.01,0.776687,1.36218,26,22,0.337662,0.846154
9537,0.01,0.689763,1.374527,24,21,0.311688,0.875
9538,0.01,0.824254,1.328157,30,23,0.38961,0.766667
9539,0.01,0.833129,1.316371,23,17,0.298701,0.73913
9540,0.01,0.767112,1.352496,34,28,0.441558,0.823529
9541,0.01,0.719593,1.338858,24,19,0.311688,0.791667
9542,0.01,0.795942,1.345717,26,21,0.337662,0.807692
9543,0.01,0.734997,1.356693,30,25,0.38961,0.833333
9544,0.01,0.703329,1.382171,28,25,0.363636,0.892857
9545,0.01,0.737842,1.359546,25,21,0.324675,0.84
9546,0.01,0.789315,1.337237,33,26,0.428571,0.787879
9547,0.01,0.742022,1.393789,25,23,0.324675,0.92
9548,0.01,0.815748,1.275163,28,18,0.363636,0.642857
9549,0.01,0.835976,1.385228,30,27,0.38961,0.9
9550,0.01,0.738049,1.311295,22,16,0.285714,0.727273
9551,0.01,0.786525,1.321023,24,18,0.311688,0.75
9552,0.01,0.807037,1.368992,29,25,0.376623,0.862069
9553,0.01,0.771855,1.356693,30,25,0.38961,0.833333
9554,0.01,0.747068,1.390264,34,31,0.441558,0.911765
9555,0.01,0.792837,1.364619,27,23,0.350649,0.851852
9556,0.01,0.749227,1.369663,22,19,0.285714,0.863636
9557,0.01,0.763293,1.351597,28,23,0.363636,0.821429
9558,0.01,0.843474,1.342425,25,20,0.324675,0.8
9559,0.01,0.653983,1.412178,27,26,0.350649,0.962963
9560,0.01,0.781435,1.372801,31,27,0.402597,0.870968
9561,0.01,0.806994,1.383752,29,26,0.376623,0.896552
9562,0.01,0.684818,1.345717,26,21,0.337662,0.807692
9563,0.01,0.750545,1.339473,29,23,0.376623,0.793103
9564,0.01,0.683398,1.36218,26,22,0.337662,0.846154
9565,0.01,0.787452,1.366884,28,24,0.363636,0.857143
9566,0.01,0.656516,1.359546,25,21,0.324675,0.84
9567,0.01,0.834541,1.382171,28,25,0.363636,0.892857
9568,0.01,0.765613,1.342425,35,28,0.454545,0.8
9569,0.01,0.812128,1.298325,33,23,0.428571,0.69697
9570,0.01,0.691768,1.345186,31,25,0.402597,0.806452
9571,0.01,0.708092,1.36218,26,22,0.337662,0.846154
9572,0.01,0.704906,1.383752,29,26,0.376623,0.896552
9573,0.01,0.687438,1.356693,30,25,0.38961,0.833333
9574,0.01,0.814548,1.324713,29,22,0.376623,0.758621
9575,0.01,0.762667,1.347775,32,26,0.415584,0.8125
9576,0.01,0.833838,1.348766,27,22,0.350649,0.814815
9577,0.01,0.804255,1.356693,24,20,0.311688,0.833333
9578,0.01,0.8147,1.342425,30,24,0.38961,0.8
9579,0.01,0.796491,1.308182,25,18,0.324675,0.72
9580,0.01,0.712382,1.33631,28,22,0.363636,0.785714
9581,0.01,0.776984,1.364619,27,23,0.350649,0.851852
9582,0.01,0.746803,1.385228,30,27,0.38961,0.9
9583,0.01,0.762343,1.356693,30,25,0.38961,0.833333
9584,0.01,0.784941,1.354233,29,24,0.376623,0.827586
9585,0.01,0.713589,1.358994,31,26,0.402597,0.83871
9586,0.01,0.750327,1.363178,33,28,0.428571,0.848485
9587,0.01,0.832983,1.345717,26,21,0.337662,0.807692
9588,0.01,0.833724,1.342425,30,24,0.38961,0.8
9589,0.01,0.730807,1.372801,31,27,0.402597,0.870968
9590,0.01,0.755378,1.368992,29,25,0.376623,0.862069
9591,0.01,0.782315,1.348766,27,22,0.350649,0.814815
9592,0.01,0.769198,1.31706,27,20,0.350649,0.740741
9593,0.01,0.860421,1.345717,26,21,0.337662,0.807692
9594,0.01,0.798552,1.346501,21,17,0.272727,0.809524
9595,0.01,0.776191,1.389119,33,30,0.428571,0.909091
9596,0.01,0.812323,1.342425,30,24,0.38961,0.8
9597,0.01,0.752788,1.413271,29,28,0.376623,0.965517
9598,0.01,0.717036,1.399496,30,28,0.38961,0.933333
9599,0.01,0.751828,1.351597,28,23,0.363636,0.821429
9600,0.01,0.712337,1.351597,28,23,0.363636,0.821429
9601,0.01,0.762064,1.33631,28,22,0.363636,0.785714
9602,0.01,0.841568,1.303189,24,17,0.311688,0.708333
9603,0.01,0.85279,1.328157,30,23,0.38961,0.766667
9604,0.01,0.833492,1.305736,28,20,0.363636,0.714286
9605,0.01,0.776569,1.37096,30,26,0.38961,0.866667
9606,0.01,0.847992,1.342425,30,24,0.38961,0.8
9607,0.01,0.812975,1.351597,28,23,0.363636,0.821429
9608,0.01,0.739389,1.368992,29,25,0.376623,0.862069
9609,0.01,0.762097,1.359546,25,21,0.324675,0.84
9610,0.01,0.720645,1.385228,30,27,0.38961,0.9
9611,0.01,0.796414,1.351597,28,23,0.363636,0.821429
9612,0.01,0.88304,1.351597,28,23,0.363636,0.821429
9613,0.01,0.741805,1.383752,29,26,0.376623,0.896552
9614,0.01,0.770472,1.332913,27,21,0.350649,0.777778
9615,0.01,0.769929,1.372801,31,27,0.402597,0.870968
9616,0.01,0.719116,1.374527,32,28,0.415584,0.875
9617,0.01,0.866076,1.368992,29,25,0.376623,0.862069
9618,0.01,0.782692,1.361151,32,27,0.415584,0.84375
9619,0.01,0.802227,1.345186,31,25,0.402597,0.806452
9620,0.01,0.837961,1.309953,29,21,0.376623,0.724138
9621,0.01,0.83211,1.325304,25,19,0.324675,0.76
9622,0.01,0.717336,1.339473,29,23,0.376623,0.793103
9623,0.01,0.771653,1.380472,27,24,0.350649,0.888889
9624,0.01,0.875867,1.345186,31,25,0.402597,0.806452
9625,0.01,0.714861,1.317571,31,23,0.402597,0.741935
9626,0.01,0.755769,1.350207,22,18,0.285714,0.818182
9627,0.01,0.735572,1.317571,31,23,0.402597,0.741935
9628,0.01,0.786081,1.37096,30,26,0.38961,0.866667
9629,0.01,0.724141,1.364619,27,23,0.350649,0.851852
9630,0.01,0.811957,1.368992,29,25,0.376623,0.862069
9631,0.01,0.768414,1.313889,30,22,0.38961,0.733333
9632,0.01,0.741676,1.410196,24,23,0.311688,0.958333
9633,0.01,0.725611,1.313889,30,22,0.38961,0.733333
9634,0.01,0.765218,1.368992,29,25,0.376623,0.862069
9635,0.01,0.782514,1.37096,30,26,0.38961,0.866667
9636,0.01,0.854963,1.383752,29,26,0.376623,0.896552
9637,0.01,0.834097,1.368992,29,25,0.376623,0.862069
9638,0.01,0.834053,1.383752,29,26,0.376623,0.896552
9639,0.01,0.707013,1.348766,27,22,0.350649,0.814815
9640,0.01,0.85879,1.366884,28,24,0.363636,0.857143
9641,0.01,0.789948,1.324713,29,22,0.376623,0.758621
9642,0.01,0.859049,1.345717,26,21,0.337662,0.807692
9643,0.01,0.866005,1.312792,26,19,0.337662,0.730769
9644,0.01,0.737752,1.358994,31,26,0.402597,0.83871
9645,0.01,0.744229,1.33631,28,22,0.363636,0.785714
9646,0.01,0.738105,1.361151,32,27,0.415584,0.84375
9647,0.01,0.911959,1.342425,25,20,0.324675,0.8
9648,0.01,0.795677,1.342425,30,24,0.38961,0.8
9649,0.01,0.764075,1.339473,29,23,0.376623,0.793103
9650,0.01,0.686587,1.339473,29,23,0.376623,0.793103
9651,0.01,0.732883,1.329255,26,20,0.337662,0.769231
9652,0.01,0.777124,1.31706,27,20,0.350649,0.740741
9653,0.01,0.740619,1.368992,29,25,0.376623,0.862069
9654,0.01,0.793174,1.311295,22,16,0.285714,0.727273
9655,0.01,0.626334,1.380472,27,24,0.350649,0.888889
9656,0.01,0.761596,1.36218,26,22,0.337662,0.846154
9657,0.01,0.789818,1.368992,29,25,0.376623,0.862069
9658,0.01,0.816035,1.345186,31,25,0.402597,0.806452
9659,0.01,0.743549,1.359546,25,21,0.324675,0.84
9660,0.01,0.72725,1.378643,26,23,0.337662,0.884615
9661,0.01,0.774249,1.396325,27,25,0.350649,0.925926
9662,0.01,0.751738,1.382171,28,25,0.363636,0.892857
9663,0.01,0.788827,1.380472,27,24,0.350649,0.888889
9664,0.01,0.880923,1.339473,29,23,0.376623,0.793103
9665,0.01,0.878618,1.338858,24,19,0.311688,0.791667
9666,0.01,0.755604,1.366884,28,24,0.363636,0.857143
9667,0.01,0.693987,1.372801,31,27,0.402597,0.870968
9668,0.01,0.712298,1.348766,27,22,0.350649,0.814815
9669,0.01,0.839669,1.342425,30,24,0.38961,0.8
9670,0.01,0.749219,1.372201,23,20,0.298701,0.869565
9671,0.01,0.768388,1.351597,28,23,0.363636,0.821429
9672,0.01,0.814504,1.339473,29,23,0.376623,0.793103
9673,0.01,0.703676,1.383752,29,26,0.376623,0.896552
9674,0.01,0.721119,1.397457,28,26,0.363636,0.928571
9675,0.01,0.797313,1.345717,26,21,0.337662,0.807692
9676,0.01,0.755294,1.328157,30,23,0.38961,0.766667
9677,0.01,0.794781,1.354233,29,24,0.376623,0.827586
9678,0.01,0.845727,1.348766,27,22,0.350649,0.814815
9679,0.01,0.807879,1.351597,28,23,0.363636,0.821429
9680,0.01,0.742729,1.332913,27,21,0.350649,0.777778
9681,0.01,0.783777,1.358994,31,26,0.402597,0.83871
9682,0.01,0.769151,1.332913,27,21,0.350649,0.777778
9683,0.01,0.808311,1.354233,29,24,0.376623,0.827586
9684,0.01,0.864682,1.296329,26,18,0.337662,0.692308
9685,0.01,0.756491,1.325304,25,19,0.324675,0.76
9686,0.01,0.841764,1.348766,27,22,0.350649,0.814815
9687,0.01,0.78363,1.366884,28,24,0.363636,0.857143
9688,0.01,0.715033,1.31706,27,20,0.350649,0.740741
9689,0.01,0.828647,1.31706,27,20,0.350649,0.740741
9690,0.01,0.752059,1.376667,25,22,0.324675,0.88
9691,0.01,0.803663,1.316371,23,17,0.298701,0.73913
9692,0.01,0.746812,1.354233,29,24,0.376623,0.827586
9693,0.01,0.804708,1.324713,29,22,0.376623,0.758621
9694,0.01,0.763945,1.383752,29,26,0.376623,0.896552
9695,0.01,0.778107,1.345717,26,21,0.337662,0.807692
9696,0.01,0.758012,1.309953,29,21,0.376623,0.724138
9697,0.01,0.790288,1.332913,27,21,0.350649,0.777778
9698,0.01,0.749229,1.368992,29,25,0.376623,0.862069
9699,0.01,0.857774,1.312792,26,19,0.337662,0.730769
9700,0.01,0.767765,1.339473,29,23,0.376623,0.793103
9701,0.01,0.777716,1.385228,30,27,0.38961,0.9
9702,0.01,0.773958,1.324713,29,22,0.376623,0.758621
9703,0.01,0.857792,1.325304,25,19,0.324675,0.76
9704,0.01,0.805064,1.334399,32,25,0.415584,0.78125
9705,0.01,0.724951,1.376667,25,22,0.324675,0.88
9706,0.01,0.810814,1.339473,29,23,0.376623,0.793103
9707,0.01,0.80151,1.351597,28,23,0.363636,0.821429
9708,0.01,0.763338,1.33631,28,22,0.363636,0.785714
9709,0.01,0.822938,1.321023,32,24,0.415584,0.75
9710,0.01,0.72635,1.351597,28,23,0.363636,0.821429
9711,0.01,0.77546,1.312792,26,19,0.337662,0.730769
9712,0.01,0.783546,1.36218,26,22,0.337662,0.846154
9713,0.01,0.752669,1.372801,31,27,0.402597,0.870968
9714,0.01,0.76575,1.382171,28,25,0.363636,0.892857
9715,0.01,0.855093,1.339473,29,23,0.376623,0.793103
9716,0.01,0.757504,1.385228,30,27,0.38961,0.9
9717,0.01,0.736415,1.359546,25,21,0.324675,0.84
9718,0.01,0.806695,1.321023,28,21,0.363636,0.75
9719,0.01,0.758803,1.378643,26,23,0.337662,0.884615
9720,0.01,0.71639,1.376667,25,22,0.324675,0.88
9721,0.01,0.787271,1.398512,29,27,0.376623,0.931034
9722,0.01,0.799744,1.374527,24,21,0.311688,0.875
9723,0.01,0.80436,1.321023,24,18,0.311688,0.75
9724,0.01,0.798694,1.372801,31,27,0.402597,0.870968
9725,0.01,0.737398,1.348766,27,22,0.350649,0.814815
9726,0.01,0.770138,1.368992,29,25,0.376623,0.862069
9727,0.01,0.764436,1.329255,26,20,0.337662,0.769231
9728,0.01,0.742729,1.332913,27,21,0.350649,0.777778
9729,0.01,0.846186,1.321023,28,21,0.363636,0.75
9730,0.01,0.834676,1.33631,28,22,0.363636,0.785714
9731,0.01,0.78277,1.334399,32,25,0.415584,0.78125
9732,0.01,0.733388,1.364619,27,23,0.350649,0.851852
9733,0.01,0.727821,1.37096,30,26,0.38961,0.866667
9734,0.01,0.784926,1.359546,25,21,0.324675,0.84
9735,0.01,0.802204,1.339473,29,23,0.376623,0.793103
9736,0.01,0.710029,1.356693,30,25,0.38961,0.833333
9737,0.01,0.84029,1.354233,29,24,0.376623,0.827586
9738,0.01,0.800326,1.321023,28,21,0.363636,0.75
9739,0.01,0.808224,1.383752,29,26,0.376623,0.896552
9740,0.01,0.794404,1.37096,30,26,0.38961,0.866667
9741,0.01,0.722794,1.358994,31,26,0.402597,0.83871
9742,0.01,0.793063,1.331379,31,24,0.402597,0.774194
9743,0.01,0.833312,1.366884,28,24,0.363636,0.857143
9744,0.01,0.839017,1.368992,29,25,0.376623,0.862069
9745,0.01,0.788675,1.339473,29,23,0.376623,0.793103
9746,0.01,0.768298,1.382171,28,25,0.363636,0.892857
9747,0.01,0.820595,1.359546,25,21,0.324675,0.84
9748,0.01,0.806226,1.393789,25,23,0.324675,0.92
9749,0.01,0.764454,1.337237,33,26,0.428571,0.787879
9750,0.01,0.830809,1.351597,28,23,0.363636,0.821429
9751,0.01,0.846096,1.351597,28,23,0.363636,0.821429
9752,0.01,0.816355,1.285354,24,16,0.311688,0.666667
9753,0.01,0.736077,1.348766,27,22,0.350649,0.814815
9754,0.01,0.795032,1.334399,32,25,0.415584,0.78125
9755,0.01,0.819414,1.356693,30,25,0.38961,0.833333
9756,0.01,0.796098,1.324713,29,22,0.376623,0.758621
9757,0.01,0.80151,1.351597,28,23,0.363636,0.821429
9758,0.01,0.683996,1.383752,29,26,0.376623,0.896552
9759,0.01,0.784899,1.368582,36,31,0.467532,0.861111
9760,0.01,0.818151,1.354233,29,24,0.376623,0.827586
9761,0.01,0.776415,1.342425,25,20,0.324675,0.8
9762,0.01,0.870346,1.33631,28,22,0.363636,0.785714
9763,0.01,0.763727,1.380472,27,24,0.350649,0.888889
9764,0.01,0.723065,1.37096,30,26,0.38961,0.866667
9765,0.01,0.736601,1.358994,31,26,0.402597,0.83871
9766,0.01,0.852141,1.36218,26,22,0.337662,0.846154
9767,0.01,0.664976,1.393789,25,23,0.324675,0.92
9768,0.01,0.8151,1.36218,26,22,0.337662,0.846154
9769,0.01,0.889074,1.321023,24,18,0.311688,0.75
9770,0.01,0.868232,1.332913,27,21,0.350649,0.777778
9771,0.01,0.781127,1.351597,28,23,0.363636,0.821429
9772,0.01,0.725883,1.347775,32,26,0.415584,0.8125
9773,0.01,0.79168,1.395106,26,24,0.337662,0.923077
9774,0.01,0.783767,1.374527,32,28,0.415584,0.875
9775,0.01,0.823379,1.345717,26,21,0.337662,0.807692
9776,0.01,0.809871,1.412178,27,26,0.350649,0.962963
9777,0.01,0.866352,1.325304,25,19,0.324675,0.76
9778,0.01,0.694614,1.342425,30,24,0.38961,0.8
9779,0.01,0.756643,1.374527,24,21,0.311688,0.875
9780,0.01,0.767183,1.328157,30,23,0.38961,0.766667
9781,0.01,0.680846,1.374527,24,21,0.311688,0.875
9782,0.01,0.809282,1.325304,25,19,0.324675,0.76
9783,0.01,0.837815,1.372801,31,27,0.402597,0.870968
9784,0.01,0.797584,1.358994,31,26,0.402597,0.83871
9785,0.01,0.704126,1.342425,30,24,0.38961,0.8
9786,0.01,0.727533,1.382171,28,25,0.363636,0.892857
9787,0.01,0.721132,1.321023,24,18,0.311688,0.75
9788,0.01,0.795968,1.368992,29,25,0.376623,0.862069
9789,0.01,0.770582,1.385228,30,27,0.38961,0.9
9790,0.01,0.761102,1.374527,24,21,0.311688,0.875
9791,0.01,0.823628,1.338858,24,19,0.311688,0.791667
9792,0.01,0.777842,1.342425,25,20,0.324675,0.8
9793,0.01,0.778535,1.366884,28,24,0.363636,0.857143
9794,0.01,0.682992,1.366884,28,24,0.363636,0.857143
9795,0.01,0.805052,1.308182,25,18,0.324675,0.72
9796,0.01,0.745548,1.321023,28,21,0.363636,0.75
9797,0.01,0.83595,1.33631,28,22,0.363636,0.785714
9798,0.01,0.770936,1.351597,28,23,0.363636,0.821429
9799,0.01,0.685102,1.342425,25,20,0.324675,0.8
9800,0.01,0.759923,1.37096,30,26,0.38961,0.866667
9801,0.01,0.758629,1.31706,27,20,0.350649,0.740741
9802,0.01,0.774612,1.345186,31,25,0.402597,0.806452
9803,0.01,0.679215,1.351597,28,23,0.363636,0.821429
9804,0.01,0.815017,1.361151,32,27,0.415584,0.84375
9805,0.01,0.799489,1.348766,27,22,0.350649,0.814815
9806,0.01,0.761154,1.356693,30,25,0.38961,0.833333
9807,0.01,0.723231,1.345717,26,21,0.337662,0.807692
9808,0.01,0.73727,1.392362,24,22,0.311688,0.916667
9809,0.01,0.781121,1.398512,29,27,0.376623,0.931034
9810,0.01,0.841091,1.321023,28,21,0.363636,0.75
9811,0.01,0.840443,1.348766,27,22,0.350649,0.814815
9812,0.01,0.756441,1.342425,25,20,0.324675,0.8
9813,0.01,0.736901,1.36218,26,22,0.337662,0.846154
9814,0.01,0.753779,1.386609,31,28,0.402597,0.903226
9815,0.01,0.733511,1.376667,25,22,0.324675,0.88
9816,0.01,0.720771,1.342425,30,24,0.38961,0.8
9817,0.01,0.780262,1.328157,30,23,0.38961,0.766667
9818,0.01,0.790454,1.345717,26,21,0.337662,0.807692
9819,0.01,0.816842,1.33631,28,22,0.363636,0.785714
9820,0.01,0.790288,1.332913,27,21,0.350649,0.777778
9821,0.01,0.7717,1.364619,27,23,0.350649,0.851852
9822,0.01,0.876745,1.326119,21,16,0.272727,0.761905
9823,0.01,0.737305,1.380472,27,24,0.350649,0.888889
9824,0.01,0.699328,1.356693,30,25,0.38961,0.833333
9825,0.01,0.826717,1.368992,29,25,0.376623,0.862069
9826,0.01,0.811351,1.372801,31,27,0.402597,0.870968
9827,0.01,0.734512,1.354233,29,24,0.376623,0.827586
9828,0.01,0.733239,1.368992,29,25,0.376623,0.862069
9829,0.01,0.764127,1.356693,24,20,0.311688,0.833333
9830,0.01,0.817843,1.36218,26,22,0.337662,0.846154
9831,0.01,0.814417,1.368992,29,25,0.376623,0.862069
9832,0.01,0.740662,1.354233,29,24,0.376623,0.827586
9833,0.01,0.695731,1.366884,28,24,0.363636,0.857143
9834,0.01,0.77849,1.382171,28,25,0.363636,0.892857
9835,0.01,0.800717,1.380472,27,24,0.350649,0.888889
9836,0.01,0.808924,1.285354,27,18,0.350649,0.666667
9837,0.01,0.81671,1.332913,27,21,0.350649,0.777778
9838,0.01,0.84644,1.354233,29,24,0.376623,0.827586
9839,0.01,0.713655,1.33631,28,22,0.363636,0.785714
9840,0.01,0.894621,1.378643,26,23,0.337662,0.884615
9841,0.01,0.734259,1.372801,31,27,0.402597,0.870968
9842,0.01,0.728406,1.339473,29,23,0.376623,0.793103
9843,0.01,0.712207,1.36218,26,22,0.337662,0.846154
9844,0.01,0.80745,1.280895,32,21,0.415584,0.65625
9845,0.01,0.794173,1.345186,31,25,0.402597,0.806452
9846,0.01,0.767668,1.358994,31,26,0.402597,0.83871
9847,0.01,0.687244,1.332913,27,21,0.350649,0.777778
9848,0.01,0.753937,1.385228,30,27,0.38961,0.9
9849,0.01,0.792842,1.321023,32,24,0.415584,0.75
9850,0.01,0.692194,1.356693,30,25,0.38961,0.833333
9851,0.01,0.753056,1.366884,28,24,0.363636,0.857143
9852,0.01,0.802801,1.345717,26,21,0.337662,0.807692
9853,0.01,0.846799,1.312792,26,19,0.337662,0.730769
9854,0.01,0.732096,1.339473,29,23,0.376623,0.793103
9855,0.01,0.736237,1.376148,33,29,0.428571,0.878788
9856,0.01,0.77115,1.378643,26,23,0.337662,0.884615
9857,0.01,0.780948,1.312792,26,19,0.337662,0.730769
9858,0.01,0.781367,1.356693,30,25,0.38961,0.833333
9859,0.01,0.812259,1.395106,26,24,0.337662,0.923077
9860,0.01,0.722773,1.380472,27,24,0.350649,0.888889
9861,0.01,0.824703,1.36218,26,22,0.337662,0.846154
9862,0.01,0.804103,1.33631,28,22,0.363636,0.785714
9863,0.01,0.848644,1.351597,28,23,0.363636,0.821429
9864,0.01,0.724338,1.342425,30,24,0.38961,0.8
9865,0.01,0.828926,1.356693,30,25,0.38961,0.833333
9866,0.01,0.694044,1.389119,22,20,0.285714,0.909091
9867,0.01,0.711018,1.366884,28,24,0.363636,0.857143
9868,0.01,0.780021,1.354233,29,24,0.376623,0.827586
9869,0.01,0.7558,1.380472,27,24,0.350649,0.888889
9870,0.01,0.726395,1.33631,28,22,0.363636,0.785714
9871,0.01,0.694028,1.358994,31,26,0.402597,0.83871
9872,0.01,0.776331,1.354233,29,24,0.376623,0.827586
9873,0.01,0.755847,1.364619,27,23,0.350649,0.851852
9874,0.01,0.856378,1.321023,32,24,0.415584,0.75
9875,0.01,0.7558,1.380472,27,24,0.350649,0.888889
9876,0.01,0.762706,1.334399,32,25,0.415584,0.78125
9877,0.01,0.706462,1.356693,30,25,0.38961,0.833333
9878,0.01,0.854881,1.380472,27,24,0.350649,0.888889
9879,0.01,0.765706,1.397457,28,26,0.363636,0.928571
9880,0.01,0.770801,1.397457,28,26,0.363636,0.928571
9881,0.01,0.790558,1.400416,31,29,0.402597,0.935484
9882,0.01,0.852286,1.364619,27,23,0.350649,0.851852
