resample,threshold,oob_cpwer,n_oob,n_escalated_oob,oob_fraction,escalation_fraction_oob
7950,0.01,0.81802,29,27,0.376623,0.931034
7951,0.01,0.794812,25,23,0.324675,0.92
7952,0.01,0.768586,24,20,0.311688,0.833333
7953,0.01,0.787407,28,25,0.363636,0.892857
7954,0.01,0.778155,26,20,0.337662,0.769231
7955,0.01,0.745765,31,27,0.402597,0.870968
7956,0.01,0.759721,24,19,0.311688,0.791667
7957,0.01,0.693511,25,23,0.324675,0.92
7958,0.01,0.831816,32,25,0.415584,0.78125
7959,3.31,1.059723,30,19,0.38961,0.633333
7960,0.01,0.769875,26,21,0.337662,0.807692
7961,0.01,0.69412,33,28,0.428571,0.848485
7962,0.01,0.703329,28,25,0.363636,0.892857
7963,0.01,0.776077,28,22,0.363636,0.785714
7964,0.01,0.810472,28,22,0.363636,0.785714
7965,0.01,0.742955,28,22,0.363636,0.785714
7966,0.01,0.708798,30,26,0.38961,0.866667
7967,3.31,1.057345,30,19,0.38961,0.633333
7968,0.01,0.789955,28,25,0.363636,0.892857
7969,0.01,0.798917,28,24,0.363636,0.857143
7970,0.01,0.730726,31,29,0.402597,0.935484
7971,0.01,0.778024,31,26,0.402597,0.83871
7972,0.01,0.820654,29,23,0.376623,0.793103
7973,0.01,0.787553,27,23,0.350649,0.851852
7974,0.01,0.819275,24,17,0.311688,0.708333
7975,0.01,0.681819,27,24,0.350649,0.888889
7976,0.01,0.865957,26,20,0.337662,0.769231
7977,3.31,1.032581,28,20,0.363636,0.714286
7978,0.01,0.810382,28,24,0.363636,0.857143
7979,0.01,0.769782,33,28,0.428571,0.848485
7980,0.01,0.736031,27,23,0.350649,0.851852
7981,0.01,0.825199,31,26,0.402597,0.83871
7982,0.01,0.878158,26,23,0.337662,0.884615
7983,0.01,0.829177,29,25,0.376623,0.862069
7984,0.01,0.69494,23,20,0.298701,0.869565
7985,0.01,0.757838,29,25,0.376623,0.862069
7986,3.22,0.982167,30,22,0.38961,0.733333
7987,0.01,0.755011,31,26,0.402597,0.83871
7988,3.22,0.968938,27,19,0.350649,0.703704
7989,3.31,0.945426,28,19,0.363636,0.678571
7990,0.01,0.794863,25,22,0.324675,0.88
7991,0.01,0.71639,25,22,0.324675,0.88
7992,0.01,0.75442,28,22,0.363636,0.785714
7993,0.01,0.793799,32,28,0.415584,0.875
7994,0.01,0.738115,29,26,0.376623,0.896552
7995,3.22,0.905887,26,20,0.337662,0.769231
7996,0.01,0.765796,28,24,0.363636,0.857143
7997,3.31,0.745947,32,26,0.415584,0.8125
7998,0.01,0.724296,30,25,0.38961,0.833333
7999,0.01,0.763474,25,22,0.324675,0.88
8000,0.01,0.777691,25,23,0.324675,0.92
8001,0.01,0.832038,28,24,0.363636,0.857143
8002,0.01,0.850053,28,20,0.363636,0.714286
8003,0.01,0.739269,25,21,0.324675,0.84
8004,0.01,0.838616,26,18,0.337662,0.692308
8005,3.22,0.892831,31,24,0.402597,0.774194
8006,0.01,0.866207,29,22,0.376623,0.758621
8007,0.01,0.805467,28,20,0.363636,0.714286
8008,0.01,0.802811,30,24,0.38961,0.8
8009,0.01,0.753486,25,22,0.324675,0.88
8010,0.01,0.770981,28,22,0.363636,0.785714
8011,0.01,0.830993,31,25,0.402597,0.806452
8012,0.01,0.746352,25,22,0.324675,0.88
8013,0.01,0.710137,31,26,0.402597,0.83871
8014,0.01,0.762019,28,23,0.363636,0.821429
8015,0.01,0.742005,30,28,0.38961,0.933333
8016,0.01,0.840816,30,25,0.38961,0.833333
8017,0.01,0.802964,28,19,0.363636,0.678571
8018,3.22,0.815412,27,23,0.350649,0.851852
8019,0.01,0.717867,25,21,0.324675,0.84
8020,0.01,0.763727,27,24,0.350649,0.888889
8021,0.01,0.792321,29,24,0.376623,0.827586
8022,3.22,1.029503,26,19,0.337662,0.730769
8023,3.31,1.016438,28,19,0.363636,0.678571
8024,0.01,0.750458,29,25,0.376623,0.862069
8025,0.01,0.686428,25,22,0.324675,0.88
8026,0.01,0.878158,23,16,0.298701,0.695652
8027,0.01,0.729227,32,26,0.415584,0.8125
8028,3.31,0.934323,30,21,0.38961,0.7
8029,0.01,0.682148,25,22,0.324675,0.88
8030,0.01,0.865137,24,21,0.311688,0.875
8031,0.01,0.749307,30,24,0.38961,0.8
8032,0.01,0.828307,28,22,0.363636,0.785714
8033,0.01,0.820708,28,21,0.363636,0.75
8034,0.01,0.812088,29,22,0.376623,0.758621
8035,0.01,0.839924,24,20,0.311688,0.833333
8036,0.01,0.835014,25,18,0.324675,0.72
8037,0.01,0.80824,26,22,0.337662,0.846154
8038,0.01,0.756441,25,20,0.324675,0.8
8039,0.01,0.79741,26,19,0.337662,0.730769
8040,0.01,0.83291,29,24,0.376623,0.827586
8041,0.01,0.779808,28,24,0.363636,0.857143
8042,0.01,0.70642,30,26,0.38961,0.866667
8043,0.01,0.83537,29,24,0.376623,0.827586
8044,0.01,0.820708,24,18,0.311688,0.75
8045,0.01,0.757588,30,25,0.38961,0.833333
8046,0.01,0.74937,28,21,0.363636,0.75
8047,0.01,0.783643,26,20,0.337662,0.769231
8048,0.01,0.842185,28,25,0.363636,0.892857
8049,0.01,0.790683,25,20,0.324675,0.8
8050,0.01,0.746887,30,25,0.38961,0.833333
8051,3.31,0.944324,26,21,0.337662,0.807692
8052,0.01,0.720452,31,27,0.402597,0.870968
8053,0.01,0.695708,24,21,0.311688,0.875
8054,0.01,0.743713,26,23,0.337662,0.884615
8055,0.01,0.783675,28,23,0.363636,0.821429
8056,0.01,0.781409,30,24,0.38961,0.8
8057,0.01,0.781127,28,23,0.363636,0.821429
8058,0.01,0.81263,22,16,0.285714,0.727273
8059,0.01,0.73777,28,24,0.363636,0.857143
8060,0.01,0.777189,23,19,0.298701,0.826087
8061,0.01,0.804529,31,25,0.402597,0.806452
8062,3.22,0.896582,30,22,0.38961,0.733333
8063,0.01,0.814294,28,22,0.363636,0.785714
8064,0.01,0.765886,28,22,0.363636,0.785714
8065,0.01,0.750509,28,24,0.363636,0.857143
8066,0.01,0.863364,30,26,0.38961,0.866667
8067,0.01,0.750374,28,27,0.363636,0.964286
8068,0.01,0.788196,33,27,0.428571,0.818182
8069,3.22,0.943441,33,23,0.428571,0.69697
8070,0.01,0.796054,29,23,0.376623,0.793103
8071,3.22,0.783064,31,26,0.402597,0.83871
8072,0.01,0.858938,27,22,0.350649,0.814815
8073,0.01,0.807899,31,27,0.402597,0.870968
8074,0.01,0.767627,31,27,0.402597,0.870968
8075,0.01,0.775266,26,23,0.337662,0.884615
8076,0.01,0.769477,30,25,0.38961,0.833333
8077,3.22,0.933672,23,16,0.298701,0.695652
8078,0.01,0.784918,26,22,0.337662,0.846154
8079,0.01,0.757215,27,22,0.350649,0.814815
8080,0.01,0.767086,32,27,0.415584,0.84375
8081,0.01,0.751449,34,26,0.441558,0.764706
8082,0.01,0.767877,27,20,0.350649,0.740741
8083,0.01,0.682897,29,23,0.376623,0.793103
8084,0.01,0.843194,30,25,0.38961,0.833333
8085,0.01,0.704042,30,26,0.38961,0.866667
8086,0.01,0.786138,27,25,0.350649,0.925926
8087,0.01,0.783711,29,24,0.376623,0.827586
8088,0.01,0.767083,26,22,0.337662,0.846154
8089,3.31,0.985035,29,18,0.376623,0.62069
8090,0.01,0.837767,25,20,0.324675,0.8
8091,0.01,0.698234,28,25,0.363636,0.892857
8092,0.01,0.732535,30,27,0.38961,0.9
8093,0.01,0.841963,30,26,0.38961,0.866667
8094,0.01,0.84444,33,26,0.428571,0.787879
8095,0.01,0.814504,29,23,0.376623,0.793103
8096,0.01,0.742072,25,22,0.324675,0.88
8097,3.22,0.996723,26,16,0.337662,0.615385
8098,0.01,0.885052,25,16,0.324675,0.64
8099,0.01,0.701664,30,26,0.38961,0.866667
8100,0.01,0.79453,30,23,0.38961,0.766667
8101,3.22,0.91424,26,19,0.337662,0.730769
8102,0.01,0.724338,30,24,0.38961,0.8
8103,0.01,0.756157,26,21,0.337662,0.807692
8104,0.01,0.843038,27,23,0.350649,0.851852
8105,0.01,0.757168,27,23,0.350649,0.851852
8106,0.01,0.709562,27,24,0.350649,0.888889
8107,0.01,0.724141,27,23,0.350649,0.851852
8108,0.01,0.743209,29,22,0.376623,0.758621
8109,0.01,0.83648,27,22,0.350649,0.814815
8110,0.01,0.809987,30,23,0.38961,0.766667
8111,0.01,0.71211,26,24,0.337662,0.923077
8112,0.01,0.719456,30,27,0.38961,0.9
8113,0.01,0.836289,25,21,0.324675,0.84
8114,0.01,0.774149,30,27,0.38961,0.9
8115,0.01,0.665611,26,21,0.337662,0.807692
8116,0.01,0.762871,26,24,0.337662,0.923077
8117,0.01,0.798917,28,24,0.363636,0.857143
8118,0.01,0.688132,28,23,0.363636,0.821429
8119,0.01,0.808672,30,26,0.38961,0.866667
8120,0.01,0.797198,29,25,0.376623,0.862069
8121,0.01,0.832184,31,24,0.402597,0.774194
8122,0.01,0.782568,29,22,0.376623,0.758621
8123,0.01,0.867798,28,22,0.363636,0.785714
8124,0.01,0.761197,30,24,0.38961,0.8
8125,3.22,1.059989,23,14,0.298701,0.608696
8126,0.01,0.778748,29,25,0.376623,0.862069
8127,0.01,0.777126,28,27,0.363636,0.964286
8128,3.22,0.960729,29,20,0.376623,0.689655
8129,0.01,0.734038,28,22,0.363636,0.785714
8130,0.01,0.790454,26,21,0.337662,0.807692
8131,0.01,0.830407,29,25,0.376623,0.862069
8132,0.01,0.67211,25,23,0.324675,0.92
8133,0.01,0.746505,26,22,0.337662,0.846154
8134,0.01,0.666453,25,22,0.324675,0.88
8135,0.01,0.809612,26,22,0.337662,0.846154
8136,0.01,0.78934,32,28,0.415584,0.875
8137,0.01,0.856333,28,22,0.363636,0.785714
8138,0.01,0.757528,26,21,0.337662,0.807692
8139,0.01,0.858835,28,23,0.363636,0.821429
8140,0.01,0.829206,25,20,0.324675,0.8
8141,0.01,0.762097,25,21,0.324675,0.84
8142,0.01,0.682695,22,20,0.285714,0.909091
8143,0.01,0.760928,34,25,0.441558,0.735294
8144,3.22,0.88757,33,23,0.428571,0.69697
8145,0.01,0.709826,29,26,0.376623,0.896552
8146,0.01,0.754785,26,21,0.337662,0.807692
8147,0.01,0.732577,30,26,0.38961,0.866667
8148,3.31,0.954774,25,16,0.324675,0.64
8149,0.01,0.729636,29,23,0.376623,0.793103
8150,0.01,0.777758,30,26,0.38961,0.866667
8151,0.01,0.809181,25,21,0.324675,0.84
8152,0.01,0.819372,30,26,0.38961,0.866667
8153,3.22,0.928232,33,25,0.428571,0.757576
8154,0.01,0.748129,29,22,0.376623,0.758621
8155,0.01,0.754479,27,24,0.350649,0.888889
8156,0.01,0.780423,24,21,0.311688,0.875
8157,0.01,0.776122,24,18,0.311688,0.75
8158,0.01,0.83291,29,24,0.376623,0.827586
8159,0.01,0.771368,29,25,0.376623,0.862069
8160,0.01,0.795479,27,23,0.350649,0.851852
8161,0.01,0.705299,26,23,0.337662,0.884615
8162,0.01,0.823201,29,21,0.376623,0.724138
8163,0.01,0.871396,26,21,0.337662,0.807692
8164,0.01,0.708824,31,30,0.402597,0.967742
8165,3.22,0.881381,33,23,0.428571,0.69697
8166,0.01,0.71639,25,22,0.324675,0.88
8167,0.01,0.684545,22,16,0.285714,0.727273
8168,0.01,0.75229,24,19,0.311688,0.791667
8169,0.01,0.830408,22,17,0.285714,0.772727
8170,0.01,0.699741,31,27,0.402597,0.870968
8171,0.01,0.830095,34,27,0.441558,0.794118
8172,0.01,0.819381,29,24,0.376623,0.827586
8173,0.01,0.69937,30,24,0.38961,0.8
8174,0.01,0.780065,29,23,0.376623,0.793103
8175,0.01,0.741066,26,21,0.337662,0.807692
8176,0.01,0.780553,33,29,0.428571,0.878788
8177,0.01,0.736496,28,24,0.363636,0.857143
8178,0.01,0.763945,29,26,0.376623,0.896552
8179,0.01,0.652017,29,26,0.376623,0.896552
8180,0.01,0.712397,31,27,0.402597,0.870968
8181,0.01,0.726205,31,27,0.402597,0.870968
8182,3.22,0.888606,30,22,0.38961,0.733333
8183,0.01,0.764477,28,25,0.363636,0.892857
8184,0.01,0.803949,32,25,0.415584,0.78125
8185,0.01,0.753275,35,31,0.454545,0.885714
8186,0.01,0.859799,31,24,0.402597,0.774194
8187,0.01,0.827544,26,20,0.337662,0.769231
8188,0.01,0.822301,22,17,0.285714,0.772727
8189,0.01,0.757431,26,23,0.337662,0.884615
8190,0.01,0.725509,27,22,0.350649,0.814815
8191,0.01,0.729094,30,24,0.38961,0.8
8192,0.01,0.689746,27,24,0.350649,0.888889
8193,0.01,0.66365,25,21,0.324675,0.84
8194,0.01,0.810814,29,23,0.376623,0.793103
8195,0.01,0.750372,29,27,0.376623,0.931034
8196,0.01,0.838498,28,22,0.363636,0.785714
8197,0.01,0.729616,31,28,0.402597,0.903226
8198,0.01,0.808644,27,24,0.350649,0.888889
8199,0.01,0.805315,30,21,0.38961,0.7
8200,0.01,0.777216,28,25,0.363636,0.892857
8201,0.01,0.860545,25,21,0.324675,0.84
8202,0.01,0.752469,22,19,0.285714,0.863636
8203,0.01,0.820544,25,22,0.324675,0.88
8204,0.01,0.674243,29,24,0.376623,0.827586
8205,0.01,0.689816,30,25,0.38961,0.833333
8206,3.31,1.031852,21,12,0.272727,0.571429
8207,0.01,0.753056,28,24,0.363636,0.857143
8208,0.01,0.776611,30,25,0.38961,0.833333
8209,0.01,0.803498,23,20,0.298701,0.869565
8210,0.01,0.792418,24,19,0.311688,0.791667
8211,0.01,0.782438,29,25,0.376623,0.862069
8212,0.01,0.687465,26,23,0.337662,0.884615
8213,0.01,0.824654,26,23,0.337662,0.884615
8214,0.01,0.810241,31,26,0.402597,0.83871
8215,0.01,0.871904,32,26,0.415584,0.8125
8216,0.01,0.819212,27,24,0.350649,0.888889
8217,0.01,0.776077,28,22,0.363636,0.785714
8218,0.01,0.758629,27,20,0.350649,0.740741
8219,0.01,0.762452,27,23,0.350649,0.851852
8220,0.01,0.84795,30,25,0.38961,0.833333
8221,0.01,0.770846,28,25,0.363636,0.892857
8222,0.01,0.805512,28,19,0.363636,0.678571
8223,3.31,1.029941,27,17,0.350649,0.62963
8224,0.01,0.871183,31,27,0.402597,0.870968
8225,0.01,0.770708,30,24,0.38961,0.8
8226,0.01,0.721249,23,21,0.298701,0.913043
8227,0.01,0.70219,28,22,0.363636,0.785714
8228,0.01,0.665022,28,27,0.363636,0.964286
8229,0.01,0.691774,26,19,0.337662,0.730769
8230,0.01,0.807905,25,18,0.324675,0.72
8231,0.01,0.735207,23,21,0.298701,0.913043
8232,3.22,0.929794,24,20,0.311688,0.833333
8233,0.01,0.813277,24,18,0.311688,0.75
8234,0.01,0.779511,33,28,0.428571,0.848485
8235,0.01,0.854982,26,20,0.337662,0.769231
8236,0.01,0.799443,27,23,0.350649,0.851852
8237,0.01,0.822898,32,25,0.415584,0.78125
8238,0.01,0.715973,30,25,0.38961,0.833333
8239,0.01,0.723575,32,28,0.415584,0.875
8240,3.22,0.759264,29,23,0.376623,0.793103
8241,0.01,0.653562,25,23,0.324675,0.92
8242,0.01,0.8493,26,24,0.337662,0.923077
8243,0.01,0.766169,23,22,0.298701,0.956522
8244,0.01,0.857597,29,22,0.376623,0.758621
8245,0.01,0.720492,31,26,0.402597,0.83871
8246,3.22,0.974246,27,19,0.350649,0.703704
8247,0.01,0.755552,29,21,0.376623,0.724138
8248,0.01,0.718041,32,27,0.415584,0.84375
8249,0.01,0.823331,26,22,0.337662,0.846154
8250,0.01,0.712322,30,27,0.38961,0.9
8251,0.01,0.725433,24,21,0.311688,0.875
8252,0.01,0.788265,32,27,0.415584,0.84375
8253,0.01,0.850769,26,22,0.337662,0.846154
8254,0.01,0.798962,28,23,0.363636,0.821429
8255,0.01,0.734341,31,25,0.402597,0.806452
8256,0.01,0.753251,27,22,0.350649,0.814815
8257,0.01,0.806277,25,22,0.324675,0.88
8258,0.01,0.767809,29,22,0.376623,0.758621
8259,0.01,0.720645,30,27,0.38961,0.9
8260,0.01,0.728465,31,28,0.402597,0.903226
8261,0.01,0.772716,26,19,0.337662,0.730769
8262,0.01,0.796068,32,27,0.415584,0.84375
8263,0.01,0.805894,29,23,0.376623,0.793103
8264,0.01,0.796239,25,23,0.324675,0.92
8265,3.22,0.908269,23,18,0.298701,0.782609
8266,0.01,0.809709,26,20,0.337662,0.769231
8267,0.01,0.765914,34,32,0.441558,0.941176
8268,0.01,0.732054,35,26,0.454545,0.742857
8269,0.01,0.752342,24,18,0.311688,0.75
8270,0.01,0.799007,28,22,0.363636,0.785714
8271,0.01,0.806605,28,23,0.363636,0.821429
8272,0.01,0.802727,30,26,0.38961,0.866667
8273,0.01,0.787646,27,21,0.350649,0.777778
8274,0.01,0.67912,29,25,0.376623,0.862069
8275,0.01,0.741244,31,25,0.402597,0.806452
8276,0.01,0.700088,32,30,0.415584,0.9375
8277,0.01,0.717841,34,27,0.441558,0.794118
8278,0.01,0.760846,31,24,0.402597,0.774194
8279,0.01,0.868232,27,21,0.350649,0.777778
8280,0.01,0.738322,26,21,0.337662,0.807692
8281,0.01,0.740746,25,20,0.324675,0.8
8282,0.01,0.745539,29,25,0.376623,0.862069
8283,0.01,0.744621,23,19,0.298701,0.826087
8284,0.01,0.739795,30,24,0.38961,0.8
8285,3.31,0.998603,28,19,0.363636,0.678571
8286,3.31,0.895856,29,22,0.376623,0.758621
8287,0.01,0.883339,29,24,0.376623,0.827586
8288,0.01,0.808924,27,18,0.350649,0.666667
8289,3.22,0.958439,27,18,0.350649,0.666667
8290,0.01,0.810292,28,26,0.363636,0.928571
8291,0.01,0.782811,34,29,0.441558,0.852941
8292,0.01,0.750879,23,18,0.298701,0.782609
8293,0.01,0.82044,27,26,0.350649,0.962963
8294,0.01,0.861473,28,21,0.363636,0.75
8295,0.01,0.704626,32,28,0.415584,0.875
8296,0.01,0.785009,31,24,0.402597,0.774194
8297,0.01,0.743549,25,21,0.324675,0.84
8298,0.01,0.823166,28,23,0.363636,0.821429
8299,0.01,0.82417,30,25,0.38961,0.833333
8300,0.01,0.740595,25,23,0.324675,0.92
8301,0.01,0.80728,24,19,0.311688,0.791667
8302,0.01,0.748129,29,22,0.376623,0.758621
8303,0.01,0.774889,32,27,0.415584,0.84375
8304,0.01,0.755465,29,23,0.376623,0.793103
8305,0.01,0.730886,27,20,0.350649,0.740741
8306,0.01,0.717767,25,23,0.324675,0.92
8307,0.01,0.790879,30,25,0.38961,0.833333
8308,3.22,1.016958,25,17,0.324675,0.68
8309,0.01,0.72669,27,25,0.350649,0.925926
8310,0.01,0.818151,29,24,0.376623,0.827586
8311,0.01,0.790879,24,20,0.311688,0.833333
8312,0.01,0.827357,32,25,0.415584,0.78125
8313,0.01,0.770425,27,22,0.350649,0.814815
8314,0.01,0.794295,31,22,0.402597,0.709677
8315,0.01,0.76386,32,24,0.415584,0.75
8316,0.01,0.762845,29,23,0.376623,0.793103
8317,0.01,0.754913,25,22,0.324675,0.88
8318,0.01,0.787488,29,22,0.376623,0.758621
8319,0.01,0.771368,29,25,0.376623,0.862069
8320,3.22,0.990143,26,19,0.337662,0.730769
8321,0.01,0.77571,27,22,0.350649,0.814815
8322,0.01,0.774668,28,25,0.363636,0.892857
8323,0.01,0.855149,28,20,0.363636,0.714286
8324,0.01,0.732034,25,23,0.324675,0.92
8325,0.01,0.782401,28,23,0.363636,0.821429
8326,0.01,0.812501,26,19,0.337662,0.730769
8327,0.01,0.753101,28,23,0.363636,0.821429
8328,0.01,0.837817,25,19,0.324675,0.76
8329,0.01,0.752596,32,27,0.415584,0.84375
8330,0.01,0.745582,29,24,0.376623,0.827586
8331,0.01,0.831578,23,17,0.298701,0.73913
8332,0.01,0.813975,27,23,0.350649,0.851852
8333,0.01,0.734722,32,28,0.415584,0.875
8334,0.01,0.812803,23,20,0.298701,0.869565
8335,3.31,1.100804,29,18,0.376623,0.62069
8336,0.01,0.656625,27,26,0.350649,0.962963
8337,0.01,0.782401,28,23,0.363636,0.821429
8338,0.01,0.723356,29,26,0.376623,0.896552
8339,0.01,0.753723,24,20,0.311688,0.833333
8340,0.01,0.690708,25,22,0.324675,0.88
8341,0.01,0.771376,21,17,0.272727,0.809524
8342,0.01,0.839294,25,18,0.324675,0.72
8343,0.01,0.770708,30,24,0.38961,0.8
8344,0.01,0.804528,31,25,0.402597,0.806452
8345,0.01,0.659042,32,25,0.415584,0.78125
8346,3.22,0.925608,31,21,0.402597,0.677419
8347,3.31,0.96253,31,21,0.402597,0.677419
8348,0.01,0.765795,28,24,0.363636,0.857143
8349,0.01,0.741017,26,22,0.337662,0.846154
8350,0.01,0.723904,31,27,0.402597,0.870968
8351,0.01,0.74788,25,20,0.324675,0.8
8352,0.01,0.797767,25,21,0.324675,0.84
8353,0.01,0.772189,31,28,0.402597,0.903226
8354,0.01,0.862122,25,18,0.324675,0.72
8355,0.01,0.83291,29,24,0.376623,0.827586
8356,0.01,0.823499,25,20,0.324675,0.8
8357,0.01,0.773484,28,23,0.363636,0.821429
8358,0.01,0.733646,32,27,0.415584,0.84375
8359,0.01,0.852239,27,24,0.350649,0.888889
8360,0.01,0.774233,30,25,0.38961,0.833333
8361,0.01,0.882905,28,26,0.363636,0.928571
8362,0.01,0.805196,28,26,0.363636,0.928571
8363,0.01,0.780782,33,23,0.428571,0.69697
8364,0.01,0.818322,32,28,0.415584,0.875
8365,0.01,0.664739,27,22,0.350649,0.814815
8366,0.01,0.742589,27,24,0.350649,0.888889
8367,0.01,0.842131,30,22,0.38961,0.733333
8368,0.01,0.728897,28,23,0.363636,0.821429
8369,3.22,0.916544,28,19,0.363636,0.678571
8370,0.01,0.754574,33,30,0.428571,0.909091
8371,0.01,0.802161,29,24,0.376623,0.827586
8372,0.01,0.748107,31,26,0.402597,0.83871
8373,0.01,0.708425,28,25,0.363636,0.892857
8374,0.01,0.818116,28,22,0.363636,0.785714
8375,0.01,0.723822,31,29,0.402597,0.935484
8376,0.01,0.834871,30,25,0.38961,0.833333
8377,0.01,0.739389,29,25,0.376623,0.862069
8378,0.01,0.75748,26,22,0.337662,0.846154
8379,0.01,0.729549,29,25,0.376623,0.862069
8380,0.01,0.763248,28,24,0.363636,0.857143
8381,0.01,0.848943,29,23,0.376623,0.793103
8382,3.31,0.884339,24,17,0.311688,0.708333
8383,0.01,0.765663,26,23,0.337662,0.884615
8384,0.01,0.815249,27,24,0.350649,0.888889
8385,0.01,0.788417,30,27,0.38961,0.9
8386,0.01,0.710683,25,22,0.324675,0.88
8387,3.31,0.736241,27,20,0.350649,0.740741
8388,3.31,1.110774,28,18,0.363636,0.642857
8389,0.01,0.831242,27,21,0.350649,0.777778
8390,3.22,0.879294,25,19,0.324675,0.76
8391,0.01,0.775015,29,26,0.376623,0.896552
8392,0.01,0.78485,30,27,0.38961,0.9
8393,0.01,0.82435,28,25,0.363636,0.892857
8394,0.01,0.75834,24,17,0.311688,0.708333
8395,0.01,0.856243,28,24,0.363636,0.857143
8396,0.01,0.761155,30,25,0.38961,0.833333
8397,0.01,0.695641,28,26,0.363636,0.928571
8398,0.01,0.802161,29,24,0.376623,0.827586
8399,0.01,0.722198,25,20,0.324675,0.8
8400,0.01,0.783585,28,25,0.363636,0.892857
8401,0.01,0.815342,27,22,0.350649,0.814815
8402,0.01,0.755712,22,19,0.285714,0.863636
8403,0.01,0.729657,31,27,0.402597,0.870968
8404,0.01,0.808819,24,18,0.311688,0.75
8405,0.01,0.831659,26,20,0.337662,0.769231
8406,0.01,0.800857,27,21,0.350649,0.777778
8407,0.01,0.713504,32,29,0.415584,0.90625
8408,0.01,0.797241,29,24,0.376623,0.827586
8409,0.01,0.728547,31,26,0.402597,0.83871
8410,0.01,0.802249,25,17,0.324675,0.68
8411,3.22,0.843711,31,26,0.402597,0.83871
8412,0.01,0.791278,34,27,0.441558,0.794118
8413,0.01,0.749249,26,22,0.337662,0.846154
8414,0.01,0.806789,31,26,0.402597,0.83871
8415,0.01,0.777351,28,22,0.363636,0.785714
8416,0.01,0.836953,26,24,0.337662,0.923077
8417,0.01,0.69511,29,25,0.376623,0.862069
8418,0.01,0.783543,27,24,0.350649,0.888889
8419,0.01,0.710199,32,28,0.415584,0.875
8420,0.01,0.616126,26,23,0.337662,0.884615
8421,0.01,0.819259,27,23,0.350649,0.851852
8422,0.01,0.750406,32,26,0.415584,0.8125
8423,0.01,0.742215,30,23,0.38961,0.766667
8424,0.01,0.80683,31,25,0.402597,0.806452
8425,0.01,0.822817,31,28,0.402597,0.903226
8426,0.01,0.77115,26,23,0.337662,0.884615
8427,0.01,0.839006,31,26,0.402597,0.83871
8428,0.01,0.855014,28,23,0.363636,0.821429
8429,0.01,0.712428,32,28,0.415584,0.875
8430,0.01,0.788265,32,27,0.415584,0.84375
8431,0.01,0.726814,24,23,0.311688,0.958333
8432,0.01,0.745325,27,22,0.350649,0.814815
8433,0.01,0.677867,25,22,0.324675,0.88
8434,0.01,0.75739,22,18,0.285714,0.818182
8435,0.01,0.75371,32,27,0.415584,0.84375
8436,0.01,0.789489,31,27,0.402597,0.870968
8437,3.22,1.070685,27,19,0.350649,0.703704
8438,0.01,0.716015,30,24,0.38961,0.8
8439,0.01,0.740575,29,26,0.376623,0.896552
8440,0.01,0.803304,29,26,0.376623,0.896552
8441,0.01,0.861921,25,22,0.324675,0.88
8442,0.01,0.806252,30,27,0.38961,0.9
8443,3.31,0.911649,30,23,0.38961,0.766667
8444,0.01,0.774938,25,21,0.324675,0.84
8445,0.01,0.772571,26,22,0.337662,0.846154
8446,3.31,0.875284,29,24,0.376623,0.827586
8447,0.01,0.730793,27,22,0.350649,0.814815
8448,0.01,0.845634,27,24,0.350649,0.888889
8449,0.01,0.8612,29,24,0.376623,0.827586
8450,0.01,0.799658,29,25,0.376623,0.862069
8451,0.01,0.753282,28,19,0.363636,0.678571
8452,0.01,0.749258,31,26,0.402597,0.83871
8453,0.01,0.834829,30,26,0.38961,0.866667
8454,3.22,0.977578,28,22,0.363636,0.785714
8455,0.01,0.831107,34,28,0.441558,0.823529
8456,0.01,0.777842,30,24,0.38961,0.8
8457,0.01,0.825485,30,22,0.38961,0.733333
8458,0.01,0.816456,34,27,0.441558,0.794118
